slug,date,state,seat
p023-rantau-panjang-kelantan,1959-05-20,Kelantan,P.021 Pasir Mas Hulu
p023-rantau-panjang-kelantan,1955-07-25,Kelantan,P.046 Pasir Mas
p024-kubang-kerian-kelantan,2022-11-19,Kelantan,P.024 Kubang Kerian
p024-kubang-kerian-kelantan,2018-05-09,Kelantan,P.024 Kubang Kerian
p024-kubang-kerian-kelantan,2013-05-05,Kelantan,P.024 Kubang Kerian
p024-kubang-kerian-kelantan,2008-03-08,Kelantan,P.024 Kubang Kerian
p024-kubang-kerian-kelantan,2004-03-21,Kelantan,P.024 Kubang Kerian
p024-kubang-kerian-kelantan,1999-11-29,Kelantan,P.024 Kubang Kerian
p024-kubang-kerian-kelantan,1995-04-24,Kelantan,P.024 Kubang Kerian
p024-kubang-kerian-kelantan,1990-10-20,Kelantan,P.022 Nilam Puri
p024-kubang-kerian-kelantan,1986-08-02,Kelantan,P.022 Nilam Puri
p024-kubang-kerian-kelantan,1982-04-22,Kelantan,P.022 Nilam Puri
p024-kubang-kerian-kelantan,1978-07-08,Kelantan,P.022 Nilam Puri
p024-kubang-kerian-kelantan,1974-08-24,Kelantan,P.022 Nilam Puri
p024-kubang-kerian-kelantan,1969-05-10,Kelantan,P.020 Kota Bharu Hulu
p024-kubang-kerian-kelantan,1964-04-25,Kelantan,P.020 Kota Bharu Hulu
p024-kubang-kerian-kelantan,1959-05-20,Kelantan,P.020 Kota Bharu Hulu
p024-kubang-kerian-kelantan,1955-07-25,Kelantan,P.048 Kelantan Tengah
p025-bachok-kelantan,2022-11-19,Kelantan,P.025 Bachok
p025-bachok-kelantan,2018-05-09,Kelantan,P.025 Bachok
p025-bachok-kelantan,2013-05-05,Kelantan,P.025 Bachok
p025-bachok-kelantan,2008-03-08,Kelantan,P.025 Bachok
p025-bachok-kelantan,2004-03-21,Kelantan,P.025 Bachok
p025-bachok-kelantan,1999-11-29,Kelantan,P.025 Bachok
p025-bachok-kelantan,1995-04-24,Kelantan,P.025 Bachok
p025-bachok-kelantan,1990-10-20,Kelantan,P.023 Bachok
p025-bachok-kelantan,1986-08-02,Kelantan,P.023 Bachok
p025-bachok-kelantan,1982-04-22,Kelantan,P.020 Bachok
p025-bachok-kelantan,1978-07-08,Kelantan,P.020 Bachok
p025-bachok-kelantan,1974-08-24,Kelantan,P.020 Bachok
p025-bachok-kelantan,1969-05-10,Kelantan,P.019 Bachok
p025-bachok-kelantan,1964-06-27,Kelantan,P.019 Bachok
p025-bachok-kelantan,1964-04-25,Kelantan,P.019 Bachok
p025-bachok-kelantan,1959-05-20,Kelantan,P.019 Bachok
p025-bachok-kelantan,1955-07-25,Kelantan,P.045 Kelantan Timor
p026-ketereh-kelantan,2022-11-19,Kelantan,P.026 Ketereh
p026-ketereh-kelantan,2018-05-09,Kelantan,P.026 Ketereh
p026-ketereh-kelantan,2013-05-05,Kelantan,P.026 Ketereh
p026-ketereh-kelantan,2008-03-08,Kelantan,P.026 Ketereh
p026-ketereh-kelantan,2004-03-21,Kelantan,P.026 Ketereh
p026-ketereh-kelantan,1999-11-29,Kelantan,P.026 Peringat
p026-ketereh-kelantan,1995-04-24,Kelantan,P.026 Peringat
p026-ketereh-kelantan,1990-10-20,Kelantan,P.022 Nilam Puri
p026-ketereh-kelantan,1986-08-02,Kelantan,P.022 Nilam Puri
p026-ketereh-kelantan,1982-04-22,Kelantan,P.022 Nilam Puri
p026-ketereh-kelantan,1978-07-08,Kelantan,P.022 Nilam Puri
p026-ketereh-kelantan,1974-08-24,Kelantan,P.022 Nilam Puri
p026-ketereh-kelantan,1969-05-10,Kelantan,P.020 Kota Bharu Hulu
p026-ketereh-kelantan,1964-04-25,Kelantan,P.020 Kota Bharu Hulu
p026-ketereh-kelantan,1959-05-20,Kelantan,P.020 Kota Bharu Hulu
p026-ketereh-kelantan,1955-07-25,Kelantan,P.048 Kelantan Tengah
p027-tanah-merah-kelantan,2022-11-19,Kelantan,P.027 Tanah Merah
p027-tanah-merah-kelantan,2018-05-09,Kelantan,P.027 Tanah Merah
p027-tanah-merah-kelantan,2013-05-05,Kelantan,P.027 Tanah Merah
p027-tanah-merah-kelantan,2008-03-08,Kelantan,P.027 Tanah Merah
p027-tanah-merah-kelantan,2004-03-21,Kelantan,P.027 Tanah Merah
p027-tanah-merah-kelantan,1999-11-29,Kelantan,P.027 Tanah Merah
p027-tanah-merah-kelantan,1995-04-24,Kelantan,P.027 Tanah Merah
p027-tanah-merah-kelantan,1990-10-20,Kelantan,P.026 Tanah Merah
p027-tanah-merah-kelantan,1986-08-02,Kelantan,P.026 Tanah Merah
p027-tanah-merah-kelantan,1982-04-22,Kelantan,P.023 Tanah Merah
p027-tanah-merah-kelantan,1978-07-08,Kelantan,P.023 Tanah Merah
p027-tanah-merah-kelantan,1974-08-24,Kelantan,P.023 Tanah Merah
p027-tanah-merah-kelantan,1969-05-10,Kelantan,P.023 Tanah Merah
p027-tanah-merah-kelantan,1964-04-25,Kelantan,P.023 Tanah Merah
p027-tanah-merah-kelantan,1959-05-20,Kelantan,P.023 Tanah Merah
p027-tanah-merah-kelantan,1955-07-25,Kelantan,P.044 Kelantan Selatan
p028-pasir-puteh-kelantan,2022-11-19,Kelantan,P.028 Pasir Puteh
p028-pasir-puteh-kelantan,2018-05-09,Kelantan,P.028 Pasir Puteh
p028-pasir-puteh-kelantan,2013-05-05,Kelantan,P.028 Pasir Puteh
p028-pasir-puteh-kelantan,2008-03-08,Kelantan,P.028 Pasir Puteh
p028-pasir-puteh-kelantan,2004-03-21,Kelantan,P.028 Pasir Puteh
p028-pasir-puteh-kelantan,1999-11-29,Kelantan,P.028 Pasir Puteh
p028-pasir-puteh-kelantan,1995-04-24,Kelantan,P.028 Pasir Puteh
p028-pasir-puteh-kelantan,1990-10-20,Kelantan,P.024 Pasir Puteh
p028-pasir-puteh-kelantan,1986-08-02,Kelantan,P.024 Pasir Puteh
p028-pasir-puteh-kelantan,1982-04-22,Kelantan,P.025 Pasir Puteh
p028-pasir-puteh-kelantan,1978-07-08,Kelantan,P.025 Pasir Puteh
p028-pasir-puteh-kelantan,1974-08-24,Kelantan,P.025 Pasir Puteh
p028-pasir-puteh-kelantan,1969-05-10,Kelantan,P.022 Pasir Puteh
p028-pasir-puteh-kelantan,1964-04-25,Kelantan,P.022 Pasir Puteh
p028-pasir-puteh-kelantan,1959-05-20,Kelantan,P.022 Pasir Puteh
p028-pasir-puteh-kelantan,1955-07-25,Kelantan,P.045 Kelantan Timor
p029-machang-kelantan,2022-11-19,Kelantan,P.029 Machang
p029-machang-kelantan,2018-05-09,Kelantan,P.029 Machang
p029-machang-kelantan,2013-05-05,Kelantan,P.029 Machang
p029-machang-kelantan,2008-03-08,Kelantan,P.029 Machang
p029-machang-kelantan,2004-03-21,Kelantan,P.029 Machang
p029-machang-kelantan,1999-11-29,Kelantan,P.029 Machang
p029-machang-kelantan,1995-04-24,Kelantan,P.029 Machang
p029-machang-kelantan,1990-10-20,Kelantan,P.027 Machang
p029-machang-kelantan,1986-08-02,Kelantan,P.027 Machang
p029-machang-kelantan,1982-04-22,Kelantan,P.024 Machang
p029-machang-kelantan,1978-07-08,Kelantan,P.024 Machang
p029-machang-kelantan,1974-08-24,Kelantan,P.024 Machang
p029-machang-kelantan,1969-05-10,Kelantan,P.024 Ulu Kelantan
p029-machang-kelantan,1964-04-25,Kelantan,P.024 Ulu Kelantan
p029-machang-kelantan,1959-05-20,Kelantan,P.024 Ulu Kelantan
p029-machang-kelantan,1955-07-25,Kelantan,P.044 Kelantan Selatan
p030-jeli-kelantan,2022-11-19,Kelantan,P.030 Jeli
p030-jeli-kelantan,2018-05-09,Kelantan,P.030 Jeli
p030-jeli-kelantan,2013-05-05,Kelantan,P.030 Jeli
p030-jeli-kelantan,2008-03-08,Kelantan,P.030 Jeli
p030-jeli-kelantan,2004-03-21,Kelantan,P.030 Jeli
p030-jeli-kelantan,1999-11-29,Kelantan,P.030 Jeli
p030-jeli-kelantan,1995-04-24,Kelantan,P.030 Jeli
p030-jeli-kelantan,1990-10-20,Kelantan,P.026 Tanah Merah
p030-jeli-kelantan,1986-08-02,Kelantan,P.026 Tanah Merah
p030-jeli-kelantan,1982-04-22,Kelantan,P.023 Tanah Merah
p030-jeli-kelantan,1978-07-08,Kelantan,P.023 Tanah Merah
p030-jeli-kelantan,1974-08-24,Kelantan,P.023 Tanah Merah
p030-jeli-kelantan,1969-05-10,Kelantan,P.023 Tanah Merah
p030-jeli-kelantan,1964-04-25,Kelantan,P.023 Tanah Merah
p030-jeli-kelantan,1959-05-20,Kelantan,P.023 Tanah Merah
p030-jeli-kelantan,1955-07-25,Kelantan,P.044 Kelantan Selatan
p031-kuala-krai-kelantan,2022-11-19,Kelantan,P.031 Kuala Krai
p031-kuala-krai-kelantan,2018-05-09,Kelantan,P.031 Kuala Krai
p031-kuala-krai-kelantan,2013-05-05,Kelantan,P.031 Kuala Krai
p031-kuala-krai-kelantan,2008-03-08,Kelantan,P.031 Kuala Krai
p031-kuala-krai-kelantan,2004-03-21,Kelantan,P.031 Kuala Krai
p031-kuala-krai-kelantan,1999-11-29,Kelantan,P.031 Kuala Krai
p031-kuala-krai-kelantan,1995-04-24,Kelantan,P.031 Kuala Krai
p031-kuala-krai-kelantan,1990-10-20,Kelantan,P.028 Kuala Krai
p031-kuala-krai-kelantan,1986-08-02,Kelantan,P.028 Kuala Krai
p031-kuala-krai-kelantan,1982-04-22,Kelantan,P.026 Kuala Kerai
p031-kuala-krai-kelantan,1978-07-08,Kelantan,P.026 Kuala Kerai
p031-kuala-krai-kelantan,1974-08-24,Kelantan,P.026 Kuala Kerai
p031-kuala-krai-kelantan,1969-05-10,Kelantan,P.024 Ulu Kelantan
p031-kuala-krai-kelantan,1964-04-25,Kelantan,P.024 Ulu Kelantan
p031-kuala-krai-kelantan,1959-05-20,Kelantan,P.024 Ulu Kelantan
p031-kuala-krai-kelantan,1955-07-25,Kelantan,P.044 Kelantan Selatan
p032-gua-musang-kelantan,2022-11-19,Kelantan,P.032 Gua Musang
p032-gua-musang-kelantan,2018-05-09,Kelantan,P.032 Gua Musang
p032-gua-musang-kelantan,2013-05-05,Kelantan,P.032 Gua Musang
p032-gua-musang-kelantan,2008-03-08,Kelantan,P.032 Gua Musang
p032-gua-musang-kelantan,2004-03-21,Kelantan,P.032 Gua Musang
p032-gua-musang-kelantan,1999-11-29,Kelantan,P.032 Gua Musang
p032-gua-musang-kelantan,1995-08-29,Kelantan,P.032 Gua Musang
p032-gua-musang-kelantan,1995-04-24,Kelantan,P.032 Gua Musang
p032-gua-musang-kelantan,1990-10-20,Kelantan,P.029 Gua Musang
p032-gua-musang-kelantan,1986-08-02,Kelantan,P.029 Gua Musang
p032-gua-musang-kelantan,1982-04-22,Kelantan,P.027 Ulu Kelantan
p032-gua-musang-kelantan,1978-07-08,Kelantan,P.027 Ulu Kelantan
p032-gua-musang-kelantan,1974-08-24,Kelantan,P.027 Ulu Kelantan
p032-gua-musang-kelantan,1969-05-10,Kelantan,P.024 Ulu Kelantan
p032-gua-musang-kelantan,1964-04-25,Kelantan,P.024 Ulu Kelantan
p032-gua-musang-kelantan,1959-05-20,Kelantan,P.024 Ulu Kelantan
p032-gua-musang-kelantan,1955-07-25,Kelantan,P.044 Kelantan Selatan
p033-besut-terengganu,2022-11-19,Terengganu,P.033 Besut
p033-besut-terengganu,2018-05-09,Terengganu,P.033 Besut
p033-besut-terengganu,2013-05-05,Terengganu,P.033 Besut
p033-besut-terengganu,2008-03-08,Terengganu,P.033 Besut
p033-besut-terengganu,2004-03-21,Terengganu,P.033 Besut
p033-besut-terengganu,1999-11-29,Terengganu,P.033 Besut
p033-besut-terengganu,1995-04-24,Terengganu,P.033 Besut
p033-besut-terengganu,1990-10-20,Terengganu,P.030 Besut
p033-besut-terengganu,1986-08-02,Terengganu,P.030 Besut
p033-besut-terengganu,1982-04-22,Terengganu,P.028 Besut
p033-besut-terengganu,1978-07-08,Terengganu,P.028 Besut
p033-besut-terengganu,1974-08-24,Terengganu,P.028 Besut
p033-besut-terengganu,1969-05-10,Terengganu,P.025 Besut
p033-besut-terengganu,1964-04-25,Terengganu,P.025 Besut
p033-besut-terengganu,1959-05-20,Terengganu,P.025 Besut
p033-besut-terengganu,1955-07-25,Terengganu,P.049 Trengganu Utara
p034-setiu-terengganu,2022-11-19,Terengganu,P.034 Setiu
p034-setiu-terengganu,2018-05-09,Terengganu,P.034 Setiu
p034-setiu-terengganu,2013-05-05,Terengganu,P.034 Setiu
p034-setiu-terengganu,2008-03-08,Terengganu,P.034 Setiu
p034-setiu-terengganu,2004-03-21,Terengganu,P.034 Setiu
p034-setiu-terengganu,1999-11-29,Terengganu,P.034 Setiu
p034-setiu-terengganu,1995-04-24,Terengganu,P.034 Setiu
p034-setiu-terengganu,1990-10-20,Terengganu,P.031 Setiu
p034-setiu-terengganu,1986-08-02,Terengganu,P.031 Setiu
p034-setiu-terengganu,1982-04-22,Terengganu,P.029 Ulu Nerus
p034-setiu-terengganu,1978-07-08,Terengganu,P.029 Ulu Nerus
p034-setiu-terengganu,1974-08-24,Terengganu,P.029 Ulu Nerus
p034-setiu-terengganu,1969-05-10,Terengganu,P.026 Kuala Trengganu Utara
p034-setiu-terengganu,1964-04-25,Terengganu,P.026 Kuala Trengganu Utara
p034-setiu-terengganu,1959-05-20,Terengganu,P.026 Kuala Trengganu Utara
p034-setiu-terengganu,1955-07-25,Terengganu,P.049 Trengganu Utara
p035-kuala-nerus-terengganu,2022-11-19,Terengganu,P.035 Kuala Nerus
p035-kuala-nerus-terengganu,2018-05-09,Terengganu,P.035 Kuala Nerus
p035-kuala-nerus-terengganu,2013-05-05,Terengganu,P.035 Kuala Nerus
p035-kuala-nerus-terengganu,2008-03-08,Terengganu,P.035 Kuala Nerus
p035-kuala-nerus-terengganu,2004-03-21,Terengganu,P.035 Kuala Nerus
p035-kuala-nerus-terengganu,1999-11-29,Terengganu,P.035 Kuala Nerus
p035-kuala-nerus-terengganu,1995-04-24,Terengganu,P.035 Kuala Nerus
p035-kuala-nerus-terengganu,1990-10-20,Terengganu,P.032 Kuala Nerus
p035-kuala-nerus-terengganu,1986-08-02,Terengganu,P.032 Kuala Nerus
p035-kuala-nerus-terengganu,1982-04-22,Terengganu,P.031 Kuala Nerus
p035-kuala-nerus-terengganu,1978-07-08,Terengganu,P.031 Kuala Nerus
p035-kuala-nerus-terengganu,1974-08-24,Terengganu,P.031 Kuala Nerus
p035-kuala-nerus-terengganu,1969-05-10,Terengganu,P.026 Kuala Trengganu Utara
p035-kuala-nerus-terengganu,1964-04-25,Terengganu,P.026 Kuala Trengganu Utara
p035-kuala-nerus-terengganu,1959-05-20,Terengganu,P.026 Kuala Trengganu Utara
p035-kuala-nerus-terengganu,1955-07-25,Terengganu,P.049 Trengganu Utara
p036-kuala-terengganu-terengganu,2023-08-12,Terengganu,P.036 Kuala Terengganu
p036-kuala-terengganu-terengganu,2022-11-19,Terengganu,P.036 Kuala Terengganu
p036-kuala-terengganu-terengganu,2018-05-09,Terengganu,P.036 Kuala Terengganu
p036-kuala-terengganu-terengganu,2013-05-05,Terengganu,P.036 Kuala Terengganu
p036-kuala-terengganu-terengganu,2009-01-17,Terengganu,P.036 Kuala Terengganu
p036-kuala-terengganu-terengganu,2008-03-08,Terengganu,P.036 Kuala Terengganu
p036-kuala-terengganu-terengganu,2004-03-21,Terengganu,P.036 Kuala Terengganu
p036-kuala-terengganu-terengganu,1999-11-29,Terengganu,P.036 Kuala Terengganu
p036-kuala-terengganu-terengganu,1995-04-24,Terengganu,P.036 Kuala Terengganu
p036-kuala-terengganu-terengganu,1990-10-20,Terengganu,P.033 Kuala Terengganu
p036-kuala-terengganu-terengganu,1986-08-02,Terengganu,P.033 Kuala Terengganu
p036-kuala-terengganu-terengganu,1982-04-22,Terengganu,P.032 Kuala Trengganu
p036-kuala-terengganu-terengganu,1978-07-08,Terengganu,P.032 Kuala Trengganu
p036-kuala-terengganu-terengganu,1974-08-24,Terengganu,P.032 Kuala Trengganu
p036-kuala-terengganu-terengganu,1969-05-10,Terengganu,P.027 Kuala Trengganu Selatan
p036-kuala-terengganu-terengganu,1964-04-25,Terengganu,P.027 Kuala Trengganu Selatan
p036-kuala-terengganu-terengganu,1962-03-19,Terengganu,P.027 Kuala Trengganu Selatan
p036-kuala-terengganu-terengganu,1959-05-20,Terengganu,P.027 Kuala Trengganu Selatan
p036-kuala-terengganu-terengganu,1955-07-25,Terengganu,P.050 Trengganu Tengah
p037-marang-terengganu,2022-11-19,Terengganu,P.037 Marang
p037-marang-terengganu,2018-05-09,Terengganu,P.037 Marang
p037-marang-terengganu,2013-05-05,Terengganu,P.037 Marang
p037-marang-terengganu,2008-03-08,Terengganu,P.037 Marang
p037-marang-terengganu,2004-03-21,Terengganu,P.037 Marang
p037-marang-terengganu,1999-11-29,Terengganu,P.037 Marang
p037-marang-terengganu,1995-04-24,Terengganu,P.037 Marang
p037-marang-terengganu,1990-10-20,Terengganu,P.034 Marang
p037-marang-terengganu,1986-08-02,Terengganu,P.034 Marang
p037-marang-terengganu,1982-04-22,Terengganu,P.033 Dungun
p037-marang-terengganu,1978-07-08,Terengganu,P.033 Dungun
p037-marang-terengganu,1974-08-24,Terengganu,P.033 Dungun
p037-marang-terengganu,1969-05-10,Terengganu,P.028 Dungun
p037-marang-terengganu,1964-04-25,Terengganu,P.028 Dungun
p037-marang-terengganu,1959-05-20,Terengganu,P.028 Dungun
p037-marang-terengganu,1955-07-25,Terengganu,P.051 Trengganu Selatan
p038-hulu-terengganu-terengganu,2022-11-19,Terengganu,P.038 Hulu Terengganu
p038-hulu-terengganu-terengganu,2018-05-09,Terengganu,P.038 Hulu Terengganu
p038-hulu-terengganu-terengganu,2013-05-05,Terengganu,P.038 Hulu Terengganu
p038-hulu-terengganu-terengganu,2008-03-08,Terengganu,P.038 Hulu Terengganu
p038-hulu-terengganu-terengganu,2004-03-21,Terengganu,P.038 Hulu Terengganu
p038-hulu-terengganu-terengganu,1999-11-29,Terengganu,P.038 Hulu Terengganu
p038-hulu-terengganu-terengganu,1995-04-24,Terengganu,P.038 Hulu Terengganu
p038-hulu-terengganu-terengganu,1990-10-20,Terengganu,P.035 Hulu Terengganu
p038-hulu-terengganu-terengganu,1986-08-02,Terengganu,P.035 Hulu Terengganu
p038-hulu-terengganu-terengganu,1982-04-22,Terengganu,P.030 Ulu Trengganu
p038-hulu-terengganu-terengganu,1978-07-08,Terengganu,P.030 Ulu Trengganu
p038-hulu-terengganu-terengganu,1974-08-24,Terengganu,P.030 Ulu Trengganu
p038-hulu-terengganu-terengganu,1969-05-10,Terengganu,P.030 Trengganu Tengah
p038-hulu-terengganu-terengganu,1964-04-25,Terengganu,P.030 Trengganu Tengah
p038-hulu-terengganu-terengganu,1959-05-20,Terengganu,P.030 Trengganu Tengah
p038-hulu-terengganu-terengganu,1955-07-25,Terengganu,P.050 Trengganu Tengah
p039-dungun-terengganu,2022-11-19,Terengganu,P.039 Dungun
p039-dungun-terengganu,2018-05-09,Terengganu,P.039 Dungun
p039-dungun-terengganu,2013-05-05,Terengganu,P.039 Dungun
p039-dungun-terengganu,2008-03-08,Terengganu,P.039 Dungun
p039-dungun-terengganu,2004-03-21,Terengganu,P.039 Dungun
p039-dungun-terengganu,1999-11-29,Terengganu,P.039 Dungun
p039-dungun-terengganu,1995-04-24,Terengganu,P.039 Dungun
p039-dungun-terengganu,1990-10-20,Terengganu,P.036 Dungun
p039-dungun-terengganu,1986-08-02,Terengganu,P.036 Dungun
p039-dungun-terengganu,1982-04-22,Terengganu,P.033 Dungun
p039-dungun-terengganu,1978-07-08,Terengganu,P.033 Dungun
p039-dungun-terengganu,1974-08-24,Terengganu,P.033 Dungun
p039-dungun-terengganu,1969-05-10,Terengganu,P.028 Dungun
p039-dungun-terengganu,1964-04-25,Terengganu,P.028 Dungun
p039-dungun-terengganu,1959-05-20,Terengganu,P.028 Dungun
p039-dungun-terengganu,1955-07-25,Terengganu,P.051 Trengganu Selatan
p040-kemaman-terengganu,2023-12-02,Terengganu,P.040 Kemaman
p040-kemaman-terengganu,2022-11-19,Terengganu,P.040 Kemaman
p040-kemaman-terengganu,2018-05-09,Terengganu,P.040 Kemaman
p040-kemaman-terengganu,2013-05-05,Terengganu,P.040 Kemaman
p040-kemaman-terengganu,2008-03-08,Terengganu,P.040 Kemaman
p040-kemaman-terengganu,2004-03-21,Terengganu,P.040 Kemaman
p040-kemaman-terengganu,1999-11-29,Terengganu,P.040 Kemaman
p040-kemaman-terengganu,1995-04-24,Terengganu,P.040 Kemaman
p040-kemaman-terengganu,1990-10-20,Terengganu,P.037 Kemaman
p040-kemaman-terengganu,1986-08-02,Terengganu,P.037 Kemaman
p040-kemaman-terengganu,1982-04-22,Terengganu,P.034 Kemaman
p040-kemaman-terengganu,1978-07-08,Terengganu,P.034 Kemaman
p040-kemaman-terengganu,1976-05-08,Terengganu,P.034 Kemaman
p040-kemaman-terengganu,1974-08-24,Terengganu,P.034 Kemaman
p040-kemaman-terengganu,1969-05-10,Terengganu,P.029 Kemaman
p040-kemaman-terengganu,1964-04-25,Terengganu,P.029 Kemaman
p040-kemaman-terengganu,1959-05-20,Terengganu,P.029 Kemaman
p040-kemaman-terengganu,1955-07-25,Terengganu,P.051 Trengganu Selatan
p041-kepala-batas-pulau-pinang,2022-11-19,Pulau Pinang,P.041 Kepala Batas
p041-kepala-batas-pulau-pinang,2018-05-09,Pulau Pinang,P.041 Kepala Batas
p041-kepala-batas-pulau-pinang,2013-05-05,Pulau Pinang,P.041 Kepala Batas
p041-kepala-batas-pulau-pinang,2008-03-08,Pulau Pinang,P.041 Kepala Batas
p041-kepala-batas-pulau-pinang,2004-03-21,Pulau Pinang,P.041 Kepala Batas
p041-kepala-batas-pulau-pinang,1999-11-29,Pulau Pinang,P.041 Kepala Batas
p041-kepala-batas-pulau-pinang,1995-04-24,Pulau Pinang,P.041 Kepala Batas
p041-kepala-batas-pulau-pinang,1990-10-20,Pulau Pinang,P.038 Kepala Batas
p041-kepala-batas-pulau-pinang,1986-08-02,Pulau Pinang,P.038 Kepala Batas
p041-kepala-batas-pulau-pinang,1982-04-22,Pulau Pinang,P.035 Kepala Batas
p041-kepala-batas-pulau-pinang,1978-07-08,Pulau Pinang,P.035 Kepala Batas
p041-kepala-batas-pulau-pinang,1974-08-24,Pulau Pinang,P.035 Kepala Batas
p041-kepala-batas-pulau-pinang,1969-05-10,Pulau Pinang,P.038 Seberang Utara
p041-kepala-batas-pulau-pinang,1964-04-25,Pulau Pinang,P.038 Seberang Utara
p041-kepala-batas-pulau-pinang,1959-05-20,Pulau Pinang,P.038 Seberang Utara
p041-kepala-batas-pulau-pinang,1955-07-25,Pulau Pinang,P.001 Wellesley North
p042-tasek-gelugor-pulau-pinang,2022-11-19,Pulau Pinang,P.042 Tasek Gelugor
p042-tasek-gelugor-pulau-pinang,2018-05-09,Pulau Pinang,P.042 Tasek Gelugor
p042-tasek-gelugor-pulau-pinang,2013-05-05,Pulau Pinang,P.042 Tasek Gelugor
p042-tasek-gelugor-pulau-pinang,2008-03-08,Pulau Pinang,P.042 Tasek Gelugor
p042-tasek-gelugor-pulau-pinang,2004-03-21,Pulau Pinang,P.042 Tasek Gelugor
p042-tasek-gelugor-pulau-pinang,1999-11-29,Pulau Pinang,P.042 Tasek Gelugor
p042-tasek-gelugor-pulau-pinang,1995-04-24,Pulau Pinang,P.042 Tasek Gelugor
p042-tasek-gelugor-pulau-pinang,1990-10-20,Pulau Pinang,P.039 Tasek Gelugor
p042-tasek-gelugor-pulau-pinang,1986-08-02,Pulau Pinang,P.039 Tasek Gelugor
p042-tasek-gelugor-pulau-pinang,1982-04-22,Pulau Pinang,P.037 Permatang Pauh
p042-tasek-gelugor-pulau-pinang,1978-07-08,Pulau Pinang,P.037 Permatang Pauh
p042-tasek-gelugor-pulau-pinang,1974-08-24,Pulau Pinang,P.037 Permatang Pauh
p042-tasek-gelugor-pulau-pinang,1969-05-10,Pulau Pinang,P.032 Seberang Tengah
p042-tasek-gelugor-pulau-pinang,1964-04-25,Pulau Pinang,P.032 Seberang Tengah
p042-tasek-gelugor-pulau-pinang,1959-05-20,Pulau Pinang,P.032 Seberang Tengah
p042-tasek-gelugor-pulau-pinang,1955-07-25,Pulau Pinang,P.002 Wellesley South
p043-bagan-pulau-pinang,2022-11-19,Pulau Pinang,P.043 Bagan
p043-bagan-pulau-pinang,2018-05-09,Pulau Pinang,P.043 Bagan
p043-bagan-pulau-pinang,2013-05-05,Pulau Pinang,P.043 Bagan
p043-bagan-pulau-pinang,2008-03-08,Pulau Pinang,P.043 Bagan
p043-bagan-pulau-pinang,2004-03-21,Pulau Pinang,P.043 Bagan
p043-bagan-pulau-pinang,1999-11-29,Pulau Pinang,P.043 Bagan
p043-bagan-pulau-pinang,1995-09-09,Pulau Pinang,P.043 Bagan
p043-bagan-pulau-pinang,1995-04-24,Pulau Pinang,P.043 Bagan
p043-bagan-pulau-pinang,1990-10-20,Pulau Pinang,P.040 Bagan
p043-bagan-pulau-pinang,1986-08-02,Pulau Pinang,P.040 Bagan
p043-bagan-pulau-pinang,1982-04-22,Pulau Pinang,P.036 Mata Kuching
p043-bagan-pulau-pinang,1978-07-08,Pulau Pinang,P.036 Mata Kuching
p043-bagan-pulau-pinang,1974-08-24,Pulau Pinang,P.036 Mata Kuching
p043-bagan-pulau-pinang,1969-05-10,Pulau Pinang,P.031 Bagan
p043-bagan-pulau-pinang,1964-04-25,Pulau Pinang,P.031 Bagan
p043-bagan-pulau-pinang,1959-05-20,Pulau Pinang,P.031 Bagan
p043-bagan-pulau-pinang,1955-07-25,Pulau Pinang,P.001 Wellesley North
p044-permatang-pauh-pulau-pinang,2022-11-19,Pulau Pinang,P.044 Permatang Pauh
p044-permatang-pauh-pulau-pinang,2018-05-09,Pulau Pinang,P.044 Permatang Pauh
p044-permatang-pauh-pulau-pinang,2015-05-07,Pulau Pinang,P.044 Permatang Pauh
p044-permatang-pauh-pulau-pinang,2013-05-05,Pulau Pinang,P.044 Permatang Pauh
p044-permatang-pauh-pulau-pinang,2008-08-26,Pulau Pinang,P.044 Permatang Pauh
p044-permatang-pauh-pulau-pinang,2008-03-08,Pulau Pinang,P.044 Permatang Pauh
p044-permatang-pauh-pulau-pinang,2004-03-21,Pulau Pinang,P.044 Permatang Pauh
p044-permatang-pauh-pulau-pinang,1999-11-29,Pulau Pinang,P.044 Permatang Pauh
p044-permatang-pauh-pulau-pinang,1995-04-24,Pulau Pinang,P.044 Permatang Pauh
p044-permatang-pauh-pulau-pinang,1990-10-20,Pulau Pinang,P.041 Permatang Pauh
p044-permatang-pauh-pulau-pinang,1986-08-02,Pulau Pinang,P.041 Permatang Pauh
p044-permatang-pauh-pulau-pinang,1982-04-22,Pulau Pinang,P.037 Permatang Pauh
p044-permatang-pauh-pulau-pinang,1978-07-08,Pulau Pinang,P.037 Permatang Pauh
p044-permatang-pauh-pulau-pinang,1974-08-24,Pulau Pinang,P.037 Permatang Pauh
p044-permatang-pauh-pulau-pinang,1969-05-10,Pulau Pinang,P.032 Seberang Tengah
p044-permatang-pauh-pulau-pinang,1964-04-25,Pulau Pinang,P.032 Seberang Tengah
p044-permatang-pauh-pulau-pinang,1959-05-20,Pulau Pinang,P.032 Seberang Tengah
p044-permatang-pauh-pulau-pinang,1955-07-25,Pulau Pinang,P.002 Wellesley South
p045-bukit-mertajam-pulau-pinang,2022-11-19,Pulau Pinang,P.045 Bukit Mertajam
p045-bukit-mertajam-pulau-pinang,2018-05-09,Pulau Pinang,P.045 Bukit Mertajam
p045-bukit-mertajam-pulau-pinang,2013-05-05,Pulau Pinang,P.045 Bukit Mertajam
